,DAY_OF_MONTH,DAY_OF_WEEK,MONTH,ORIGIN,DEST,CRS_DEP_TIME,DEP_DELAY,CRS_ARR_TIME
2185,10,7,1,PBI,HPN,1514,51,1758
2186,10,7,1,FLL,BOS,2101,31,2359
2187,10,7,1,JFK,BUF,1559,315,1730
2188,10,7,1,MCO,DCA,1555,23,1802
2189,10,7,1,BDL,SJU,2245,10,332
2190,10,7,1,SJU,BDL,342,12,644
2191,10,7,1,JFK,BUF,1345,42,1510
2192,10,7,1,MCO,DCA,610,27,813
2193,10,7,1,JFK,BUF,1159,27,1320
2194,10,7,1,AUS,MCO,1632,12,1951
2195,10,7,1,BUF,FLL,1421,5,1737
2196,10,7,1,BOS,EWR,1544,67,1719
2197,10,7,1,EWR,BOS,1755,66,1913
2198,10,7,1,LAS,SFO,1510,22,1644
2199,10,7,1,JAX,FLL,1855,49,2011
2200,10,7,1,FLL,JAX,2050,75,2205
2201,10,7,1,BOS,EWR,1850,56,2022
2202,10,7,1,EWR,BOS,2100,31,2206
2203,10,7,1,LAS,SFO,1950,11,2126
2204,10,7,1,BUF,JFK,1828,141,2000
2205,10,7,1,BOS,RSW,1254,29,1632
2206,10,7,1,RSW,BOS,1708,46,2009
2207,10,7,1,JFK,MCO,2147,104,38
2208,11,1,1,EWR,FLL,941,24,1248
2209,11,1,1,FLL,LAS,1927,7,2158
2210,11,1,1,LAS,FLL,2249,2,615
2211,11,1,1,LGB,JFK,2117,1,520
2212,11,1,1,JFK,SFO,650,22,1026
2213,11,1,1,BOS,SAN,1700,3,2031
2214,11,1,1,TPA,JFK,1557,21,1833
2215,11,1,1,MCO,EWR,1950,13,2222
2216,11,1,1,PBI,LGA,1008,18,1247
2217,11,1,1,JFK,ABQ,1956,6,2307
2218,11,1,1,FLL,BOS,1840,11,2142
2219,11,1,1,JFK,SLC,2059,6,19
2220,11,1,1,MSY,JFK,1050,3,1440
2221,11,1,1,RNO,JFK,2355,17,801
2222,11,1,1,JFK,RNO,1941,48,2304
2223,11,1,1,BUF,MCO,700,29,956
2224,11,1,1,JFK,DEN,2030,1,2307
2225,11,1,1,LAX,FLL,2245,54,627
2226,11,1,1,FLL,LAX,1845,93,2137
2227,11,1,1,FLL,JFK,1334,43,1624
2228,11,1,1,SJU,JFK,802,2,1100
2229,11,1,1,JFK,ORD,1459,59,1654
2230,11,1,1,JFK,PWM,2245,3,2353
2231,11,1,1,ORD,BOS,1845,67,2157
2232,11,1,1,PBI,BOS,2020,17,2311
2233,11,1,1,EWR,MCO,1249,4,1541
2234,11,1,1,BOS,SFO,721,9,1114
2235,11,1,1,JFK,PHX,1924,25,2308
2236,11,1,1,MCO,BDL,1828,12,2104
2237,11,1,1,OAK,LGB,1328,2,1445
2238,11,1,1,MCO,BOS,947,3,1233
2239,11,1,1,JFK,SMF,2030,9,2359
2240,11,1,1,SRQ,JFK,1345,26,1624
2241,11,1,1,SJU,BDL,1446,14,1748
2242,11,1,1,SFO,LAS,1730,7,1901
2243,11,1,1,JFK,SAN,955,1,1310
2244,11,1,1,EWR,FLL,1445,75,1750
2245,11,1,1,JFK,LGB,1419,1,1736
2246,7,4,1,HPN,PBI,2059,2,2351
2247,7,4,1,DCA,FLL,1040,19,1321
2248,7,4,1,BOS,PIT,829,3,1024
2249,7,4,1,JFK,FLL,1020,55,1324
2250,7,4,1,FLL,JFK,600,6,843
2251,7,4,1,SJU,JFK,615,3,916
2252,7,4,1,JFK,IAD,2131,1,2246
2253,7,4,1,EWR,RSW,1859,30,2214
2254,7,4,1,PDX,LGB,1415,129,1629
2255,7,4,1,LGB,PDX,1110,134,1333
2256,7,4,1,FLL,SJU,1428,10,1757
2257,7,4,1,SJU,FLL,606,23,749
2258,7,4,1,RSW,BOS,1052,20,1349
2259,7,4,1,HPN,PBI,835,89,1136
2260,7,4,1,FLL,LGA,1121,2,1413
2261,7,4,1,MCO,BUF,1855,92,2129
2262,7,4,1,SJU,JFK,2101,11,1
2263,7,4,1,SFO,LGB,1921,95,2038
2264,7,4,1,RSW,LGA,1616,21,1859
2265,7,4,1,SJU,FLL,1720,110,1909
2266,7,4,1,FLL,DCA,2020,134,2240
2267,7,4,1,MCO,JFK,1724,39,2000
2268,7,4,1,PIT,BOS,1745,1,1924
2269,7,4,1,JFK,SFO,2120,50,54
2270,7,4,1,JFK,RSW,1451,6,1809
2271,7,4,1,RSW,JFK,1850,3,2132
2272,7,4,1,JFK,FLL,1529,49,1848
2273,7,4,1,FLL,JFK,2114,3,2355
2274,7,4,1,LGB,PDX,1730,47,1952
2275,7,4,1,FLL,SJU,2225,31,149
2276,7,4,1,JFK,MCO,1431,14,1730
2277,7,4,1,ORH,MCO,1659,224,2007
2278,7,4,1,MCO,ORH,1346,233,1623
2279,7,4,1,JFK,FLL,2150,29,54
2280,7,4,1,FLL,JFK,1440,56,1730
2281,7,4,1,BOS,BUF,1715,60,1852
2282,7,4,1,BUF,BOS,1930,32,2049
2283,7,4,1,MCO,SJU,1009,18,1354
2284,7,4,1,HPN,PBI,1135,39,1430
2285,7,4,1,PBI,HPN,1918,72,2200
2286,7,4,1,LGB,LAS,1635,27,1741
2287,7,4,1,SJU,EWR,224,15,530
2288,7,4,1,JFK,BUF,2245,11,8
2289,7,4,1,FLL,PIT,1955,143,2230
2290,7,4,1,JFK,LAX,600,2,918
2291,7,4,1,HPN,PBI,1540,83,1838
2292,7,4,1,FLL,BOS,1352,7,1659
2293,7,4,1,LAS,LGB,1445,28,1549
2294,7,4,1,MCO,JFK,719,9,946
2295,7,4,1,LGB,SLC,1840,88,2121
2296,7,4,1,PBI,HPN,1514,32,1758
2297,7,4,1,BOS,FLL,935,7,1306
2298,7,4,1,FLL,BOS,2101,10,2359
2299,7,4,1,BOS,TPA,846,6,1216
2300,7,4,1,BDL,SJU,2245,6,332
2301,7,4,1,SJU,BDL,342,14,644
2302,7,4,1,MCO,DCA,610,13,813
2303,7,4,1,AUS,MCO,1632,20,1951
2304,7,4,1,BUF,FLL,1421,5,1737
2305,7,4,1,FLL,JAX,2050,81,2205
2306,7,4,1,LAS,SFO,1950,8,2126
2307,7,4,1,BOS,RSW,1254,7,1632
2308,7,4,1,RSW,BOS,1708,1,2009
2309,8,5,1,JFK,SJU,700,51,1153
2310,8,5,1,SJU,JFK,1253,40,1555
2311,8,5,1,FLL,EWR,1810,29,2104
2312,8,5,1,FLL,LAS,1927,9,2158
2313,8,5,1,LAS,FLL,2249,11,615
2314,8,5,1,LGB,JFK,2117,19,520
2315,8,5,1,BOS,SAN,1700,2,2031
2316,8,5,1,BOS,MCO,600,16,923
2317,8,5,1,PBI,LGA,1008,20,1247
2318,8,5,1,JFK,SLC,2059,31,19
2319,8,5,1,MSY,JFK,1050,41,1440
2320,8,5,1,JFK,RNO,1941,26,2304
2321,8,5,1,MCO,JFK,1900,11,2134
2322,8,5,1,JFK,DEN,2030,11,2307
2323,8,5,1,DEN,JFK,2359,31,530
2324,8,5,1,FLL,LAX,1845,2,2137
2325,8,5,1,SEA,LGB,1033,6,1304
2326,8,5,1,HPN,FLL,800,5,1111
2327,8,5,1,JFK,BOS,1359,18,1505
2328,8,5,1,PBI,BOS,2020,7,2311
2329,8,5,1,JFK,PHX,1924,2,2308
2330,8,5,1,CHS,DCA,740,56,859
2331,8,5,1,SMF,JFK,2308,82,718
2332,8,5,1,FLL,BOS,1545,1,1853
2333,8,5,1,SJU,BDL,1446,5,1748
2334,8,5,1,LAS,BOS,1358,26,2151
2335,8,5,1,JFK,MCO,1559,7,1904
2336,8,5,1,MCO,JFK,2137,5,2359
2337,8,5,1,SFO,LAS,1730,39,1901
2338,8,5,1,JFK,SAN,955,6,1310
2339,8,5,1,MCO,LGA,600,6,825
2340,8,5,1,EWR,FLL,1445,42,1750
2341,8,5,1,BOS,DFW,721,3,1055
2342,8,5,1,BOS,PBI,845,24,1212
2343,8,5,1,JFK,TPA,2155,7,56
2344,8,5,1,MCO,BOS,1048,9,1335
2345,8,5,1,SJU,BOS,604,38,912
2346,8,5,1,JFK,SEA,1357,16,1708
2347,8,5,1,SEA,JFK,2200,13,559
2348,8,5,1,SMF,LGB,1636,8,1754
2349,8,5,1,FLL,SFO,1941,57,2308
2350,8,5,1,LAS,LGB,1100,20,1204
2351,8,5,1,LGB,LAS,905,29,1011
2352,8,5,1,MCO,LGA,1010,35,1238
2353,8,5,1,EWR,FLL,1740,50,2050
2354,8,5,1,BOS,ORD,1050,12,1247
2355,8,5,1,JFK,BOS,635,2,744
2356,8,5,1,BOS,PBI,1850,19,2215
2357,8,5,1,JFK,TPA,1913,2,2218
2358,8,5,1,MCO,SJU,2245,2,229
2359,8,5,1,SJU,MCO,2107,10,2310
2360,8,5,1,JFK,PBI,627,14,924
2361,8,5,1,PBI,LGA,1200,2,1443
2362,8,5,1,HPN,MCO,1018,52,1310
2363,8,5,1,JFK,LAS,800,5,1052
2364,8,5,1,JFK,BOS,2115,16,2224
2365,8,5,1,LGA,SRQ,1455,4,1813
2366,8,5,1,SWF,MCO,1731,17,2031
2367,8,5,1,LGB,OAK,2019,11,2136
2368,8,5,1,BOS,MCO,1124,5,1449
2369,8,5,1,PBI,JFK,1639,31,1924
2370,8,5,1,FLL,BDL,836,21,1126
2371,8,5,1,RSW,BOS,1204,7,1502
2372,8,5,1,JFK,JAX,1526,151,1812
2373,8,5,1,JAX,JFK,1855,127,2108
2374,8,5,1,DCA,RSW,1422,25,1704
2375,8,5,1,RSW,DCA,1745,23,1959
2376,8,5,1,JFK,ROC,2245,15,2
2377,8,5,1,DCA,BOS,1200,54,1322
2378,8,5,1,LGA,MCO,2100,20,2349
2379,8,5,1,FLL,AUS,1550,4,1759
2380,8,5,1,AUS,FLL,1136,6,1504
2381,8,5,1,JFK,BOS,1114,49,1218
2382,8,5,1,JFK,TPA,830,124,1137
2383,8,5,1,SLC,LGB,1855,12,1941
2384,8,5,1,LGB,SLC,1531,10,1814
2385,8,5,1,BDL,TPA,1529,2,1843
2386,8,5,1,PBI,EWR,1110,49,1356
2387,8,5,1,SJU,TPA,1950,15,2159
2388,8,5,1,JFK,PBI,1810,34,2110
2389,8,5,1,PBI,JFK,2155,58,27
2390,8,5,1,EWR,TPA,1258,12,1558
2391,8,5,1,SFO,FLL,1053,28,1904
2392,8,5,1,HOU,JFK,1059,6,1513
2393,8,5,1,BDL,DCA,1929,31,2100
2394,8,5,1,BOS,PHX,1750,1,2153
2395,8,5,1,LAX,JFK,2115,2,522
2396,8,5,1,BOS,SFO,1640,33,2032
2397,8,5,1,PBI,DCA,1301,42,1515
2398,8,5,1,BQN,JFK,600,2,852
2399,8,5,1,JFK,BQN,2242,10,324
2400,8,5,1,BOS,CLE,1600,4,1811
2401,8,5,1,JFK,PBI,1255,8,1557
2402,8,5,1,PBI,JFK,1005,27,1237
2403,8,5,1,PHL,BOS,1745,7,1909
2404,8,5,1,MCO,PSE,2155,3,149
2405,8,5,1,JFK,SJC,1833,6,2208
2406,8,5,1,FLL,LGA,1725,23,2017
2407,8,5,1,JFK,MSY,733,64,1007
2408,8,5,1,JFK,JAX,800,1,1038
2409,8,5,1,JAX,JFK,1119,6,1328
2410,8,5,1,JFK,MCO,659,9,1001
2411,8,5,1,MCO,JFK,1105,20,1331
2412,8,5,1,LAX,BOS,2359,11,819
2413,8,5,1,DCA,BOS,1425,45,1549
2414,8,5,1,MCO,LGA,1920,37,2151
2415,8,5,1,BDL,DCA,946,79,1119
2416,8,5,1,LAX,FLL,1248,14,2032
2417,8,5,1,EWR,FLL,2150,18,45
2418,8,5,1,JFK,LAS,1756,13,2048
2419,8,5,1,DFW,BOS,1856,10,2321
2420,8,5,1,PBI,BOS,1103,1,1400
2421,8,5,1,MCO,DCA,1133,23,1341
2422,8,5,1,MCO,BQN,2212,25,155
2423,8,5,1,MCO,SJU,1545,5,1931
2424,8,5,1,SJU,MCO,1205,6,1417
2425,8,5,1,LGB,SFO,830,36,957
2426,8,5,1,LAS,JFK,1145,11,1937
2427,8,5,1,DCA,TPA,2054,7,2320
2428,8,5,1,LGA,PBI,1530,7,1838
2429,8,5,1,MCO,PSE,2356,20,347
2430,8,5,1,LAS,BOS,2359,4,749
2431,8,5,1,LAS,SFO,955,23,1131
2432,8,5,1,DCA,BDL,756,58,910
2433,8,5,1,JFK,SJU,1859,2,2354
2434,8,5,1,BOS,STT,840,34,1342
2435,8,5,1,HPN,FLL,1839,4,2139
2436,8,5,1,BOS,PBI,1425,27,1749
2437,8,5,1,DCA,MCO,1559,48,1824
2438,8,5,1,MCO,DCA,2056,24,2258
2439,8,5,1,BOS,SFO,1905,37,2254
2440,8,5,1,JFK,SAV,705,6,930
2441,8,5,1,DCA,CHS,955,53,1144
2442,8,5,1,CHS,DCA,1225,53,1347
2443,8,5,1,MCO,SWF,1415,30,1655
2444,8,5,1,SJU,FLL,1344,2,1533
2445,8,5,1,LAS,LGB,1829,2,1933
2446,8,5,1,JFK,MCO,1935,5,2228
2447,8,5,1,JFK,RDU,800,11,946
2448,8,5,1,RDU,JFK,1025,8,1150
2449,8,5,1,SFO,LAS,1222,28,1358
2450,8,5,1,DCA,BOS,1759,3,1926
2451,8,5,1,BDL,RSW,1207,24,1535
2452,8,5,1,RSW,BDL,1357,1,1648
2453,8,5,1,JFK,ORD,829,11,1018
2454,8,5,1,ORD,JFK,1100,5,1405
2455,8,5,1,HOU,BOS,1845,72,2316
2456,8,5,1,LAS,JFK,2158,15,539
2457,8,5,1,BOS,MCO,1421,6,1742
2458,8,5,1,SJU,BOS,443,1,749
2459,8,5,1,BOS,RSW,1045,1,1425
2460,8,5,1,FLL,LGA,719,26,1002
2461,8,5,1,PHL,FLL,1310,1,1555
2462,8,5,1,FLL,PHL,1825,44,2104
2463,8,5,1,JFK,MCO,1709,23,2010
2464,8,5,1,BOS,DCA,1518,31,1659
2465,8,5,1,FLL,JFK,1025,9,1306
2466,8,5,1,SEA,LGB,1759,3,2026
2467,8,5,1,JFK,LGB,1811,35,2130
2468,8,5,1,PBI,BOS,1825,23,2120
2469,8,5,1,DCA,MCO,1841,37,2104
2470,8,5,1,TPA,JFK,1220,115,1453
2471,8,5,1,BOS,BWI,1359,49,1534
2472,8,5,1,SJU,MCO,1905,19,2113
2473,8,5,1,AUS,BOS,1850,9,2324
2474,8,5,1,BOS,AUS,700,6,1055
2475,8,5,1,JFK,SAV,1559,7,1821
2476,8,5,1,BOS,RSW,1535,6,1911
2477,8,5,1,PVD,MCO,1824,2,2126
2478,8,5,1,MCO,PVD,1503,16,1743
2479,8,5,1,BOS,LAS,1003,49,1307
2480,8,5,1,BOS,DCA,1714,7,1856
2481,8,5,1,DCA,BOS,1935,10,2100
2482,8,5,1,AUS,JFK,1432,286,1900
2483,8,5,1,TPA,DCA,1445,22,1656
2484,8,5,1,DCA,BDL,1735,34,1848
2485,8,5,1,JFK,SJU,2019,16,113
2486,8,5,1,TPA,LGA,1825,24,2056
2487,8,5,1,JFK,LAX,2116,14,35
2488,8,5,1,LGB,SFO,2030,65,2155
2489,8,5,1,BDL,PBI,1631,2,1938
2490,8,5,1,FLL,RIC,1405,4,1616
2491,8,5,1,TPA,SJU,1514,19,1903
2492,8,5,1,BOS,PHL,1735,16,1917
2493,8,5,1,LGA,PBI,1050,18,1351
2494,8,5,1,RIC,MCO,1513,10,1717
2495,8,5,1,LGA,FLL,1329,21,1636
2496,8,5,1,RIC,BOS,1655,6,1827
2497,8,5,1,RDU,JFK,2013,8,2143
2498,8,5,1,BOS,DCA,1830,27,2014
2499,8,5,1,FLL,PVD,1135,5,1429
2500,8,5,1,LGA,MCO,1330,40,1627
2501,8,5,1,JFK,FLL,1940,3,2248
2502,8,5,1,SJU,JFK,300,21,559
2503,8,5,1,BOS,BUF,1022,43,1157
2504,8,5,1,BUF,BOS,1233,33,1353
2505,8,5,1,BOS,JFK,2047,10,2159
2506,8,5,1,MCO,SJU,1714,52,2059
2507,8,5,1,RSW,HPN,1021,4,1308
2508,8,5,1,FLL,SJU,1652,16,2021
2509,8,5,1,PBI,JFK,1435,32,1719
2510,8,5,1,PBI,LGA,1919,46,2159
2511,8,5,1,JFK,CHS,705,9,923
2512,8,5,1,CHS,JFK,1005,3,1146
2513,8,5,1,MCO,HPN,2043,67,2315
2514,8,5,1,SJU,MCO,1427,22,1638
2515,8,5,1,MCO,BOS,2159,40,39
2516,8,5,1,LGA,FLL,2140,10,36
2517,8,5,1,BOS,RDU,832,1,1044
2518,8,5,1,RDU,BOS,1914,25,2059
2519,8,5,1,TPA,BOS,1639,10,1931
2520,8,5,1,FLL,JFK,1734,14,2025
2521,8,5,1,JFK,SFO,1959,3,2339
2522,8,5,1,MCO,SJU,2107,27,50
2523,8,5,1,LGB,SFO,1715,32,1837
2524,8,5,1,BOS,MCO,2017,3,2331
2525,8,5,1,SJU,FLL,1932,28,2119
2526,8,5,1,BDL,FLL,1829,29,2143
2527,8,5,1,FLL,BDL,2130,8,19
2528,8,5,1,BOS,DCA,2005,9,2145
2529,8,5,1,MCO,HPN,1753,15,2029
2530,8,5,1,JFK,FLL,1020,1,1324
2531,8,5,1,JFK,SJU,2358,5,439
2532,8,5,1,SJU,JFK,615,11,916
2533,8,5,1,JFK,IAD,2131,4,2246
2534,8,5,1,EWR,RSW,1859,32,2214
2535,8,5,1,BWI,BOS,1610,47,1730
2536,8,5,1,TPA,BDL,1925,5,2204
2537,8,5,1,SJU,FLL,606,2,749
2538,8,5,1,BOS,RSW,627,33,1015
2539,8,5,1,RSW,BOS,1052,32,1349
2540,8,5,1,DCA,FLL,2050,19,2327
2541,8,5,1,FLL,DCA,1535,23,1759
2542,8,5,1,FLL,DTW,1955,71,2257
2543,8,5,1,JFK,FLL,1701,114,2014
2544,8,5,1,SFO,LGB,1921,27,2038
2545,8,5,1,LGA,RSW,945,1,1313
2546,8,5,1,RSW,LGA,1616,5,1859
2547,8,5,1,FLL,DCA,2020,26,2240
2548,8,5,1,MCO,JFK,1724,45,2000
2549,8,5,1,JFK,FLL,811,4,1121
2550,8,5,1,FLL,JFK,700,33,944
2551,8,5,1,JFK,RSW,1451,28,1809
2552,8,5,1,RSW,JFK,1850,19,2132
2553,8,5,1,JFK,FLL,1529,4,1848
2554,8,5,1,FLL,JFK,2114,97,2355
2555,8,5,1,JFK,SYR,2250,9,2358
2556,8,5,1,LGB,PDX,1730,1,1952
2557,8,5,1,FLL,SJU,2225,14,149
2558,8,5,1,JFK,MCO,1431,25,1730
2559,8,5,1,MCO,JFK,1350,6,1622
2560,8,5,1,ORH,MCO,1659,45,2007
2561,8,5,1,MCO,ORH,1346,39,1623
2562,8,5,1,FLL,JFK,1440,37,1730
2563,8,5,1,MCO,SJU,1009,20,1354
2564,8,5,1,HPN,PBI,1135,12,1430
2565,8,5,1,LGB,LAS,1635,21,1741
2566,8,5,1,SJU,EWR,224,41,530
2567,8,5,1,JFK,BUF,2245,1,8
2568,8,5,1,SFO,BOS,2345,14,814
2569,8,5,1,BOS,MCO,1903,5,2225
2570,8,5,1,SJU,FLL,2145,58,2328
2571,8,5,1,FLL,BOS,1352,4,1659
2572,8,5,1,LAS,LGB,1445,32,1549
2573,8,5,1,FLL,BWI,2027,5,2252
2574,8,5,1,SLC,LGB,715,6,806
2575,8,5,1,LGB,SLC,1840,8,2121
2576,8,5,1,MCO,SJU,854,5,1237
2577,8,5,1,PBI,HPN,1514,8,1758
2578,8,5,1,JFK,BUF,1559,21,1730
2579,8,5,1,BDL,SJU,2245,17,332
2580,8,5,1,BOS,EWR,630,88,800
2581,8,5,1,EWR,BOS,836,52,946
2582,8,5,1,BUF,JFK,1356,30,1523
2583,8,5,1,JFK,BUF,1159,31,1320
2584,8,5,1,AUS,MCO,1632,154,1951
2585,8,5,1,MCO,AUS,1150,271,1342
2586,8,5,1,BOS,EWR,1544,1,1719
2587,8,5,1,LAS,SFO,1510,40,1644
2588,8,5,1,FLL,JAX,2050,1,2205
2589,8,5,1,BOS,EWR,1850,12,2022
2590,8,5,1,LAS,SFO,1950,50,2126
2591,8,5,1,BOS,RSW,1254,55,1632
2592,8,5,1,RSW,BOS,1708,46,2009
2593,8,5,1,BOS,RDU,1625,54,1835
2594,9,6,1,FLL,EWR,1810,13,2104
2595,9,6,1,FLL,LAS,1927,238,2158
2596,9,6,1,LAS,FLL,2249,240,615
2597,9,6,1,BOS,SAN,1700,5,2031
2598,9,6,1,TPA,JFK,1557,48,1833
2599,9,6,1,MCO,EWR,1950,63,2222
2600,9,6,1,BOS,SJU,946,25,1447
2601,9,6,1,JFK,SLC,2059,7,19
2602,9,6,1,SLC,JFK,2248,96,500
2603,9,6,1,MSY,JFK,1050,11,1440
2604,9,6,1,JFK,DEN,2030,3,2307
2605,9,6,1,DEN,JFK,2359,19,530
2606,9,6,1,LAX,FLL,2245,41,627
2607,9,6,1,FLL,LAX,1845,21,2137
2608,9,6,1,FLL,JFK,1334,6,1624
2609,9,6,1,JFK,ORD,1459,86,1654
2610,9,6,1,SEA,LGB,1033,4,1304
2611,9,6,1,FLL,HPN,800,26,1050
2612,9,6,1,JFK,BOS,1359,2,1505
2613,9,6,1,PBI,BOS,2020,27,2311
2614,9,6,1,SJU,MCO,1312,1,1523
2615,9,6,1,JFK,PHX,1924,4,2308
2616,9,6,1,PHX,JFK,2244,6,511
2617,9,6,1,JFK,SMF,2030,39,2359
2618,9,6,1,JFK,SRQ,1000,56,1308
2619,9,6,1,SRQ,JFK,1345,50,1624
2620,9,6,1,FLL,BOS,1545,25,1853
2621,9,6,1,SJU,BDL,1446,48,1748
2622,9,6,1,JFK,MCO,1559,66,1904
2623,11,1,1,FLL,DTW,1955,12,2257
2624,11,1,1,SJU,JFK,2145,16,40
2625,11,1,1,RSW,JFK,1513,19,1800
2626,11,1,1,BTV,JFK,1113,12,1232
2627,11,1,1,RSW,LGA,1616,16,1859
2628,11,1,1,SJU,FLL,1720,13,1909
2629,11,1,1,BOS,CHS,1110,44,1347
2630,11,1,1,CHS,BOS,1425,41,1629
2631,11,1,1,MCO,JFK,1724,26,2000
2632,11,1,1,JFK,SFO,2120,24,54
2633,11,1,1,SFO,JFK,59,23,918
2634,11,1,1,JFK,RSW,1451,3,1809
2635,11,1,1,RSW,JFK,1850,15,2132
2636,11,1,1,JFK,BTV,1308,9,1422
2637,11,1,1,FLL,JFK,2114,8,2355
2638,11,1,1,JFK,SYR,2250,27,2358
2639,11,1,1,FLL,SJU,2225,21,149
2640,11,1,1,ORH,MCO,1659,18,2007
2641,11,1,1,FLL,JFK,1440,25,1730
2642,11,1,1,BOS,BUF,1715,24,1852
2643,11,1,1,BUF,BOS,1930,9,2049
2644,11,1,1,MCO,SJU,1009,10,1354
2645,11,1,1,SJU,EWR,224,45,530
2646,11,1,1,FLL,EWR,616,8,900
2647,11,1,1,BOS,MCO,1903,4,2225
2648,11,1,1,SJU,FLL,2145,23,2328
2649,11,1,1,FLL,BOS,1352,18,1659
2650,11,1,1,MCO,JFK,719,1,946
2651,11,1,1,FLL,BWI,2027,1,2252
2652,11,1,1,BWI,FLL,720,39,959
2653,11,1,1,FLL,BOS,2101,2,2359
2654,11,1,1,SJU,BDL,342,21,644
2655,11,1,1,EWR,BOS,836,14,946
2656,11,1,1,MCO,DCA,610,7,813
2657,11,1,1,BUF,FLL,1421,21,1737
2658,11,1,1,FLL,BUF,1045,39,1340
2659,11,1,1,BUF,JFK,1806,11,1937
2660,11,1,1,BOS,RSW,1254,5,1632
2661,11,1,1,RSW,BOS,1708,16,2009
2662,12,2,1,JFK,SJU,700,4,1153
2663,12,2,1,SJU,JFK,1253,27,1555
2664,12,2,1,FLL,LAS,1927,11,2158
2665,12,2,1,MCO,EWR,1950,10,2222
2666,12,2,1,MCO,BOS,749,1,1038
2667,12,2,1,IAD,BOS,910,49,1036
2668,12,2,1,PBI,LGA,1008,27,1247
2669,12,2,1,MSY,JFK,1050,16,1440
2670,12,2,1,MCO,JFK,1900,11,2134
2671,12,2,1,FLL,LAX,1845,5,2137
2672,12,2,1,FLL,JFK,1334,20,1624
2673,12,2,1,JFK,ORD,1459,7,1654
2674,12,2,1,PBI,BOS,2020,44,2311
2675,12,2,1,BDL,MCO,1730,38,2032
2676,9,6,1,BDL,RSW,1207,21,1535
2677,9,6,1,JFK,BOS,1659,10,1812
2678,9,6,1,JFK,TPA,1429,14,1736
2679,9,6,1,EWR,MCO,1425,11,1716
2680,9,6,1,JFK,RSW,830,9,1151
2681,9,6,1,HOU,BOS,1845,18,2316
2682,9,6,1,LAS,JFK,2158,22,539
2683,9,6,1,MCO,BOS,1546,14,1838
2684,9,6,1,BDL,FLL,924,1,1245
2685,9,6,1,BOS,RSW,1045,7,1425
2686,9,6,1,RSW,BOS,600,44,858
2687,9,6,1,FLL,LGA,719,48,1002
2688,9,6,1,PHL,FLL,1310,67,1555
2689,9,6,1,JFK,MCO,1709,59,2010
2690,9,6,1,RDU,BOS,1805,10,1953
2691,9,6,1,BOS,DEN,1945,25,2230
2692,9,6,1,DEN,BOS,2322,9,500
2693,9,6,1,HPN,MCO,1515,13,1807
2694,9,6,1,PBI,BOS,1825,4,2120
2695,9,6,1,JFK,TPA,1215,40,1516
2696,9,6,1,TPA,JFK,1220,49,1453
2697,9,6,1,BOS,HOU,644,10,1018
2698,9,6,1,AUS,BOS,1850,9,2324
2699,9,6,1,JFK,SAV,1559,18,1821
2700,9,6,1,SAV,JFK,1902,16,2102
2701,9,6,1,SJU,TPA,1220,4,1433
2702,9,6,1,RSW,BOS,1955,30,2252
2703,9,6,1,PVD,MCO,1905,7,2207
2704,9,6,1,MCO,PVD,1544,1,1824
2705,9,6,1,AUS,JFK,1432,13,1900
2706,9,6,1,ORD,JFK,1740,73,2049
2707,9,6,1,CLT,JFK,2010,20,2152
2708,9,6,1,JFK,LAX,2116,19,35
2709,9,6,1,RDU,FLL,1120,18,1328
2710,9,6,1,FLL,RDU,1735,23,1937
2711,9,6,1,JFK,RSW,1115,78,1425
2712,9,6,1,FLL,CHS,1940,10,2123
2713,9,6,1,BDL,PBI,1631,3,1938
2714,9,6,1,FLL,RIC,1405,22,1616
2715,9,6,1,TPA,SJU,1514,31,1903
2716,9,6,1,MCO,BOS,1828,23,2115
2717,9,6,1,LGA,PBI,1050,36,1351
2718,9,6,1,PBI,HPN,1215,13,1459
2719,9,6,1,RIC,BOS,1655,4,1827
2720,9,6,1,JFK,RDU,1529,25,1722
2721,9,6,1,RDU,JFK,2013,47,2143
2722,9,6,1,BOS,DCA,1830,15,2014
2723,9,6,1,FLL,PVD,1135,157,1429
2724,9,6,1,PVD,FLL,1510,181,1829
2725,9,6,1,LGA,MCO,1330,4,1627
2726,9,6,1,SJU,JFK,300,1,559
2727,9,6,1,DFW,BOS,1136,11,1559
2728,9,6,1,MCO,SJU,1714,15,2059
2729,9,6,1,BOS,DTW,1612,10,1829
2730,9,6,1,LAS,JFK,2350,135,732
2731,9,6,1,RSW,HPN,1021,7,1308
2732,9,6,1,FLL,SJU,1711,61,2040
2733,9,6,1,PBI,JFK,1435,55,1719
2734,9,6,1,PBI,LGA,1919,16,2159
2735,9,6,1,RSW,BOS,1510,19,1812
2736,9,6,1,FLL,LGA,1407,5,1659
2737,9,6,1,MCO,HPN,2043,45,2315
2738,9,6,1,SJU,JFK,1535,14,1842
2739,9,6,1,IAD,JFK,1152,10,1309
2740,9,6,1,BOS,JFK,1821,77,1942
2741,9,6,1,JFK,LAX,2238,10,151
2742,9,6,1,SJU,MCO,1427,17,1638
2743,9,6,1,DTW,BOS,1911,2,2059
2744,9,6,1,MCO,BOS,2050,4,2333
2745,9,6,1,EWR,SJU,2315,36,400
2746,9,6,1,TPA,BOS,1639,12,1931
2747,9,6,1,FLL,JFK,1734,28,2025
2748,9,6,1,MCO,SJU,2107,12,50
